L-l;64;cpu;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-dash-l;4-build-all-cores
TIME;AVG10;AVG60;AVG300;DIFF
1659530573;16.7;20.44;14.78;153341
1659530574;16.7;20.44;14.78;159376
1659530575;16.39;20.26;14.78;152605
1659530576;16.39;20.26;14.78;157145
1659530577;16.5;20.16;14.8;191780
1659530578;16.5;20.16;14.8;193012
1659530579;16.77;20.09;14.82;175984
1659530580;16.77;20.09;14.82;174369
1659530581;16.99;20.02;14.84;190051
1659530582;16.99;20.02;14.84;157941
1659530583;16.81;19.88;14.85;168304
1659530584;16.81;19.88;14.85;166595
1659530585;16.48;19.72;14.85;148242
1659530586;16.48;19.72;14.85;150396
1659530587;16.21;19.57;14.85;152308
1659530588;16.21;19.57;14.85;145945
1659530589;15.81;19.39;14.85;140805
1659530590;15.81;19.39;14.85;140783
1659530591;15.3;19.18;14.84;138299
1659530592;15.3;19.18;14.84;142231
1659530593;15.06;19.01;14.83;138820
1659530594;15.06;19.01;14.83;169608
1659530595;15.23;18.91;14.84;164738
1659530596;15.23;18.91;14.84;155847
1659530597;15.19;18.78;14.84;161680
1659530598;15.19;18.78;14.84;158182
1659530599;15.15;18.66;14.84;156618
1659530600;15.15;18.66;14.84;144447
1659530601;14.94;18.5;14.83;147819
1659530602;14.94;18.5;14.83;145696
1659530603;14.77;18.36;14.83;143957
1659530604;14.77;18.36;14.83;155545
1659530605;14.81;18.25;14.83;147281
1659530606;14.81;18.25;14.83;142890
1659530607;14.66;18.11;14.82;145102
1659530608;14.66;18.11;14.82;146122
1659530609;14.54;17.97;14.82;147087
1659530610;14.54;17.97;14.82;145386
1659530611;14.44;17.84;14.81;149189
1659530612;14.44;17.84;14.81;145414
1659530613;14.36;17.72;14.81;141093
1659530614;14.36;17.72;14.81;147040
1659530615;14.29;17.59;14.8;144190
1659530616;14.29;17.59;14.8;142718
1659530617;14.24;17.47;14.8;140017
1659530618;14.24;17.47;14.8;141520
1659530619;14.2;17.36;14.79;157959
1659530620;14.2;17.36;14.79;155256
1659530621;14.34;17.28;14.79;162070
1659530622;14.34;17.28;14.79;158121
1659530623;14.46;17.21;14.79;147859
1659530624;14.46;17.21;14.79;159859
1659530625;14.56;17.14;14.79;148740
1659530626;14.56;17.14;14.79;148059
1659530627;14.45;17.03;14.79;145080
1659530628;14.45;17.03;14.79;146559
1659530629;14.37;16.93;14.78;145316
1659530630;14.37;16.93;14.78;153936
1659530631;14.48;16.87;14.78;163558
1659530632;14.48;16.87;14.78;146082
1659530633;14.4;16.77;14.78;144197
1659530634;14.4;16.77;14.78;159977
1659530635;14.5;16.72;14.78;146976
1659530636;14.5;16.72;14.78;147331
1659530637;14.41;16.63;14.77;149404
1659530638;14.41;16.63;14.77;138516
1659530639;13.25;16.34;14.73;32524
1659530640;13.25;16.34;14.73;3554
1659530641;10.85;15.81;14.63;2382
1659530642;10.85;15.81;14.63;2120
1659530643;8.88;15.29;14.53;1822
1659530644;8.88;15.29;14.53;2134
1659530645;7.27;14.79;14.43;2102
1659530646;7.27;14.79;14.43;1890
1659530647;5.95;14.31;14.33;1695
1659530648;5.95;14.31;14.33;1900
1659530649;4.87;13.84;14.23;2281
1659530650;4.87;13.84;14.23;3097
1659530651;3.99;13.39;14.13;9392
1659530652;3.99;13.39;14.13;436110
1659530653;13.23;14.75;14.41;672279
1659530654;13.23;14.75;14.41;723561
1659530655;23.88;16.62;14.81;716890
1659530656;23.88;16.62;14.81;772538
1659530657;29.69;17.91;15.09;355475
1659530658;29.69;17.91;15.09;23850
1659530659;24.5;17.35;14.99;3540
1659530660;24.5;17.35;14.99;2672
1659530661;20.06;16.79;14.89;1875
1659530662;20.06;16.79;14.89;2024
1659530663;16.42;16.24;14.79;1742
1659530664;16.42;16.24;14.79;2196
1659530665;13.45;15.7;14.68;1820
1659530666;13.45;15.7;14.68;8292
1659530667;11.91;15.35;14.62;92448
1659530668;11.91;15.35;14.62;48791
1659530669;11.02;15.08;14.57;94388
1659530670;11.02;15.08;14.57;261937
1659530671;18.63;16.32;14.83;808436
1659530672;18.63;16.32;14.83;476209
1659530673;22.14;17.03;14.99;301753
1659530674;22.14;17.03;14.99;86752
1659530675;18.85;16.6;14.91;6575
1659530676;18.85;16.6;14.91;3055
1659530677;15.43;16.06;14.81;2266
1659530678;15.43;16.06;14.81;2062
1659530679;13.0;15.6;14.72;45194
1659530680;13.0;15.6;14.72;35959
1659530681;10.82;15.12;14.63;2785
1659530682;10.82;15.12;14.63;8694
1659530683;9.04;14.66;14.54;15318
1659530684;9.04;14.66;14.54;504173
1659530685;19.0;16.27;14.87;790184
